"","slim_term","slim_cat","GO_count","GO_terms","GO_list","Gene_count","Gene_IDs","module_day"
"1","cell cycle","GO:0007049",3,"GO:0000086","GO:0000086;GO:0000281;GO:0010389",32,"PGEN_.00g011250;PGEN_.00g011280;PGEN_.00g017180;PGEN_.00g017720;PGEN_.00g022310;PGEN_.00g022610;PGEN_.00g056490;PGEN_.00g062370;PGEN_.00g074100;PGEN_.00g074110;PGEN_.00g079740;PGEN_.00g088500;PGEN_.00g093580;PGEN_.00g103610;PGEN_.00g115710;PGEN_.00g153140;PGEN_.00g160920;PGEN_.00g179830;PGEN_.00g186690;PGEN_.00g187600;PGEN_.00g193920;PGEN_.00g200450;PGEN_.00g236860;PGEN_.00g261750;PGEN_.00g274200;PGEN_.00g277450;PGEN_.00g280370;PGEN_.00g290540;PGEN_.00g307570;PGEN_.00g307980;PGEN_.00g322810;PGEN_.00g336900","Day21_turquoise"
"2","mitotic cell cycle","GO:0000278",3,"GO:0000086","GO:0000086;GO:0000281;GO:0010389",32,"PGEN_.00g011250;PGEN_.00g011280;PGEN_.00g017180;PGEN_.00g017720;PGEN_.00g022310;PGEN_.00g022610;PGEN_.00g056490;PGEN_.00g062370;PGEN_.00g074100;PGEN_.00g074110;PGEN_.00g079740;PGEN_.00g088500;PGEN_.00g093580;PGEN_.00g103610;PGEN_.00g115710;PGEN_.00g153140;PGEN_.00g160920;PGEN_.00g179830;PGEN_.00g186690;PGEN_.00g187600;PGEN_.00g193920;PGEN_.00g200450;PGEN_.00g236860;PGEN_.00g261750;PGEN_.00g274200;PGEN_.00g277450;PGEN_.00g280370;PGEN_.00g290540;PGEN_.00g307570;PGEN_.00g307980;PGEN_.00g322810;PGEN_.00g336900","Day21_turquoise"
"3","cell division","GO:0051301",1,"GO:0000281","GO:0000281",19,"PGEN_.00g017720;PGEN_.00g022310;PGEN_.00g022610;PGEN_.00g056490;PGEN_.00g062370;PGEN_.00g079740;PGEN_.00g088500;PGEN_.00g093580;PGEN_.00g103610;PGEN_.00g153140;PGEN_.00g179830;PGEN_.00g186690;PGEN_.00g200450;PGEN_.00g236860;PGEN_.00g290540;PGEN_.00g307570;PGEN_.00g307980;PGEN_.00g322810;PGEN_.00g336900","Day21_turquoise"
"4","cellular nitrogen compound metaboli...","GO:0034641",2,"GO:0006355","GO:0006355;GO:0006397",49,"PGEN_.00g013290;PGEN_.00g052920;PGEN_.00g055260;PGEN_.00g059760;PGEN_.00g068110;PGEN_.00g072990;PGEN_.00g110140;PGEN_.00g122260;PGEN_.00g128750;PGEN_.00g143150;PGEN_.00g145380;PGEN_.00g150980;PGEN_.00g153800;PGEN_.00g161110;PGEN_.00g168650;PGEN_.00g168950;PGEN_.00g176230;PGEN_.00g179160;PGEN_.00g183970;PGEN_.00g187250;PGEN_.00g187570;PGEN_.00g205940;PGEN_.00g209890;PGEN_.00g210470;PGEN_.00g216090;PGEN_.00g219730;PGEN_.00g230790;PGEN_.00g241350;PGEN_.00g245850;PGEN_.00g247980;PGEN_.00g251300;PGEN_.00g251490;PGEN_.00g258910;PGEN_.00g258920;PGEN_.00g261650;PGEN_.00g265470;PGEN_.00g273730;PGEN_.00g275120;PGEN_.00g282230;PGEN_.00g299320;PGEN_.00g302170;PGEN_.00g303180;PGEN_.00g303290;PGEN_.00g305950;PGEN_.00g306010;PGEN_.00g306850;PGEN_.00g317310;PGEN_.00g331890;PGEN_.00g345660","Day21_turquoise"
"5","biosynthetic process","GO:0009058",1,"GO:0006355","GO:0006355",36,"PGEN_.00g013290;PGEN_.00g052920;PGEN_.00g055260;PGEN_.00g068110;PGEN_.00g072990;PGEN_.00g110140;PGEN_.00g122260;PGEN_.00g143150;PGEN_.00g145380;PGEN_.00g150980;PGEN_.00g161110;PGEN_.00g168650;PGEN_.00g168950;PGEN_.00g179160;PGEN_.00g187570;PGEN_.00g205940;PGEN_.00g209890;PGEN_.00g210470;PGEN_.00g216090;PGEN_.00g219730;PGEN_.00g230790;PGEN_.00g241350;PGEN_.00g247980;PGEN_.00g251300;PGEN_.00g251490;PGEN_.00g258910;PGEN_.00g258920;PGEN_.00g265470;PGEN_.00g273730;PGEN_.00g275120;PGEN_.00g282230;PGEN_.00g302170;PGEN_.00g303180;PGEN_.00g305950;PGEN_.00g317310;PGEN_.00g345660","Day21_turquoise"
"6","cellular protein modification proce...","GO:0006464",2,"GO:0006468","GO:0006468;GO:0016579",45,"PGEN_.00g016290;PGEN_.00g017180;PGEN_.00g019780;PGEN_.00g030920;PGEN_.00g048910;PGEN_.00g053030;PGEN_.00g056190;PGEN_.00g056780;PGEN_.00g070350;PGEN_.00g071580;PGEN_.00g072550;PGEN_.00g076010;PGEN_.00g082600;PGEN_.00g091490;PGEN_.00g091700;PGEN_.00g138680;PGEN_.00g140080;PGEN_.00g152540;PGEN_.00g175740;PGEN_.00g177910;PGEN_.00g184290;PGEN_.00g196870;PGEN_.00g197620;PGEN_.00g200570;PGEN_.00g201170;PGEN_.00g210470;PGEN_.00g213430;PGEN_.00g216290;PGEN_.00g216300;PGEN_.00g216710;PGEN_.00g220300;PGEN_.00g223690;PGEN_.00g224420;PGEN_.00g239070;PGEN_.00g251160;PGEN_.00g258910;PGEN_.00g258920;PGEN_.00g264480;PGEN_.00g274340;PGEN_.00g275460;PGEN_.00g293460;PGEN_.00g305470;PGEN_.00g316320;PGEN_.00g328060;PGEN_.00g337480","Day21_turquoise"
"7","signal transduction","GO:0007165",2,"GO:0007224","GO:0007224;GO:0019722",22,"PGEN_.00g018800;PGEN_.00g022300;PGEN_.00g022310;PGEN_.00g022600;PGEN_.00g022610;PGEN_.00g022630;PGEN_.00g025410;PGEN_.00g030580;PGEN_.00g033270;PGEN_.00g069950;PGEN_.00g073720;PGEN_.00g094000;PGEN_.00g098290;PGEN_.00g102670;PGEN_.00g185790;PGEN_.00g223690;PGEN_.00g224420;PGEN_.00g224960;PGEN_.00g236110;PGEN_.00g257450;PGEN_.00g289770;PGEN_.00g297760","Day21_turquoise"
"8","reproduction","GO:0000003",3,"GO:0007283","GO:0007283;GO:0007288;GO:0030317",55,"PGEN_.00g008540;PGEN_.00g021670;PGEN_.00g022690;PGEN_.00g022750;PGEN_.00g025510;PGEN_.00g025530;PGEN_.00g035180;PGEN_.00g037170;PGEN_.00g044930;PGEN_.00g047390;PGEN_.00g048660;PGEN_.00g048730;PGEN_.00g048740;PGEN_.00g053950;PGEN_.00g058280;PGEN_.00g059540;PGEN_.00g068110;PGEN_.00g070750;PGEN_.00g071580;PGEN_.00g073720;PGEN_.00g095630;PGEN_.00g102260;PGEN_.00g114870;PGEN_.00g114880;PGEN_.00g127630;PGEN_.00g131020;PGEN_.00g141080;PGEN_.00g153660;PGEN_.00g178340;PGEN_.00g183010;PGEN_.00g183200;PGEN_.00g183970;PGEN_.00g189470;PGEN_.00g191700;PGEN_.00g196810;PGEN_.00g198540;PGEN_.00g199160;PGEN_.00g200710;PGEN_.00g213680;PGEN_.00g215100;PGEN_.00g221670;PGEN_.00g231230;PGEN_.00g233420;PGEN_.00g240610;PGEN_.00g253560;PGEN_.00g253570;PGEN_.00g253580;PGEN_.00g261330;PGEN_.00g271840;PGEN_.00g282870;PGEN_.00g303270;PGEN_.00g305470;PGEN_.00g324560;PGEN_.00g332760;PGEN_.00g332770","Day21_turquoise"
"9","cellular component assembly","GO:0022607",4,"GO:0007288","GO:0007288;GO:0060271;GO:0097711;GO:1905515",75,"PGEN_.00g001890;PGEN_.00g004260;PGEN_.00g011250;PGEN_.00g011280;PGEN_.00g015730;PGEN_.00g016290;PGEN_.00g017180;PGEN_.00g020270;PGEN_.00g025760;PGEN_.00g026930;PGEN_.00g031040;PGEN_.00g035180;PGEN_.00g037170;PGEN_.00g039960;PGEN_.00g045420;PGEN_.00g049630;PGEN_.00g052920;PGEN_.00g053950;PGEN_.00g055700;PGEN_.00g058280;PGEN_.00g059110;PGEN_.00g059540;PGEN_.00g061810;PGEN_.00g061850;PGEN_.00g070750;PGEN_.00g073720;PGEN_.00g074100;PGEN_.00g074110;PGEN_.00g076140;PGEN_.00g088690;PGEN_.00g089330;PGEN_.00g094000;PGEN_.00g098290;PGEN_.00g099600;PGEN_.00g108780;PGEN_.00g111680;PGEN_.00g114870;PGEN_.00g114880;PGEN_.00g115710;PGEN_.00g121150;PGEN_.00g127630;PGEN_.00g147680;PGEN_.00g153660;PGEN_.00g160910;PGEN_.00g160920;PGEN_.00g166200;PGEN_.00g168500;PGEN_.00g169770;PGEN_.00g173900;PGEN_.00g178340;PGEN_.00g179830;PGEN_.00g185180;PGEN_.00g185790;PGEN_.00g187600;PGEN_.00g189030;PGEN_.00g193840;PGEN_.00g193920;PGEN_.00g217170;PGEN_.00g224960;PGEN_.00g233420;PGEN_.00g236110;PGEN_.00g240610;PGEN_.00g253560;PGEN_.00g253570;PGEN_.00g253580;PGEN_.00g259900;PGEN_.00g260530;PGEN_.00g261330;PGEN_.00g266580;PGEN_.00g274200;PGEN_.00g277450;PGEN_.00g282870;PGEN_.00g289770;PGEN_.00g290540;PGEN_.00g332130","Day21_turquoise"
"10","anatomical structure development","GO:0048856",2,"GO:0007288","GO:0007288;GO:0007368",22,"PGEN_.00g039960;PGEN_.00g058280;PGEN_.00g059540;PGEN_.00g070750;PGEN_.00g073720;PGEN_.00g114870;PGEN_.00g114880;PGEN_.00g127630;PGEN_.00g173900;PGEN_.00g178340;PGEN_.00g183200;PGEN_.00g198620;PGEN_.00g240610;PGEN_.00g253560;PGEN_.00g253570;PGEN_.00g253580;PGEN_.00g261330;PGEN_.00g282870;PGEN_.00g288400;PGEN_.00g291360;PGEN_.00g303460;PGEN_.00g329050","Day21_turquoise"
